experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-4m-20260830-222436,d022m_r000_run01.csv,4,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,55,1,2026-09-01T13:03:01.074+0200,dw02,8FB0,32,2203,-92,2203,0,2.38,52337
ground-height-4m-20260830-222436,d022m_r000_run01.csv,4,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,90,1,2026-09-01T13:03:01.084+0200,dw04,0F85,139,2206,5,-1187,1859,2.65,62255
ground-height-4m-20260830-222436,d022m_r000_run01.csv,4,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,125,1,2026-09-01T13:03:01.104+0200,dw06,0789,114,2203,98,72,2202,3.51,82244
ground-height-4m-20260830-222436,d022m_r000_run01.csv,4,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,75,1,2026-09-01T13:03:01.134+0200,dw03,021B,127,2190,-32,-1691,1391,2.95,12268
ground-height-4m-20260830-222436,d022m_r000_run01.csv,4,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,15,1,2026-09-01T13:03:01.155+0200,dw00,8103,114,2212,-146,1640,1484,1.99,32226
ground-height-4m-20260830-222436,d022m_r000_run01.csv,4,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,105,1,2026-09-01T13:03:01.195+0200,dw05,4B92,32,2205,47,-613,2118,2.26,72235
ground-height-4m-20260830-222436,d022m_r000_run01.csv,4,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,55,1,2026-09-01T13:03:01.274+0200,dw02,8FB0,33,2200,-79,-2200,0,2.38,52276
ground-height-4m-20260830-222436,d022m_r000_run01.csv,4,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,90,1,2026-09-01T13:03:01.284+0200,dw04,0F85,140,2207,-11,-1423,1687,2.59,62225
ground-height-4m-20260830-222436,d022m_r000_run01.csv,4,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,125,1,2026-09-01T13:03:01.304+0200,dw06,0789,115,2199,107,191,2191,3.45,82305
ground-height-4m-20260830-222436,d022m_r000_run01.csv,4,22,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw07;dw08,75,1,2026-09-01T13:03:01.334+0200,dw03,021B,128,2193,-35,-1732,1344,2.83,12298
