experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-4m-20260830-222436,d028m_r270_run01.csv,4,28,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw07;dw08,90,1,2026-09-01T10:43:42.101+0200,dw04,0F85,86,2795,8,-1445,2392,2.44,62225
ground-height-4m-20260830-222436,d028m_r270_run01.csv,4,28,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw07;dw08,105,1,2026-09-01T10:43:42.111+0200,dw05,4B92,50,2796,35,-986,2616,3.69,72235
ground-height-4m-20260830-222436,d028m_r270_run01.csv,4,28,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw07;dw08,55,1,2026-09-01T10:43:42.191+0200,dw02,8FB0,70,2793,-66,-2750,486,2.08,52337
ground-height-4m-20260830-222436,d028m_r270_run01.csv,4,28,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw07;dw08,125,1,2026-09-01T10:43:42.237+0200,dw06,0789,106,2791,89,-65,2790,3.09,2147483
ground-height-4m-20260830-222436,d028m_r270_run01.csv,4,28,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw07;dw08,75,1,2026-09-01T10:43:42.252+0200,dw03,021B,66,2785,-54,-2532,1161,1.87,12329
ground-height-4m-20260830-222436,d028m_r270_run01.csv,4,28,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw07;dw08,90,1,2026-09-01T10:43:42.302+0200,dw04,0F85,87,2792,1,-1578,2303,2.38,62225
ground-height-4m-20260830-222436,d028m_r270_run01.csv,4,28,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw07;dw08,105,1,2026-09-01T10:43:42.311+0200,dw05,4B92,51,2791,40,-908,2640,3.69,72296
ground-height-4m-20260830-222436,d028m_r270_run01.csv,4,28,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw07;dw08,55,1,2026-09-01T10:43:42.391+0200,dw02,8FB0,71,2796,-54,-2541,1164,2.20,52368
ground-height-4m-20260830-222436,d028m_r270_run01.csv,4,28,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw07;dw08,125,1,2026-09-01T10:43:42.422+0200,dw06,0789,107,2792,83,-162,2787,3.15,82336
ground-height-4m-20260830-222436,d028m_r270_run01.csv,4,28,270,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw07;dw08,75,1,2026-09-01T10:43:42.452+0200,dw03,021B,67,2786,7,-1469,2367,1.69,12298
