experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-2m-20260828-133428,d002m_r090_run01.csv,2,2,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,165,1,2026-08-30T19:29:14.868+0200,dw08,028E,124,245,123,47,240,3.06,22308
ground-height-2m-20260828-133428,d002m_r090_run01.csv,2,2,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,15,1,2026-08-30T19:29:14.878+0200,dw00,8103,84,267,-115,248,98,1.87,32318
ground-height-2m-20260828-133428,d002m_r090_run01.csv,2,2,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,35,1,2026-08-30T19:29:14.888+0200,dw01,1729,141,258,-78,-258,0,2.14,42297
ground-height-2m-20260828-133428,d002m_r090_run01.csv,2,2,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,145,1,2026-08-30T19:29:14.938+0200,dw07,5783,89,242,107,22,241,4.14,2147483
ground-height-2m-20260828-133428,d002m_r090_run01.csv,2,2,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,75,1,2026-08-30T19:29:14.958+0200,dw03,021B,69,237,-20,-165,170,2.53,12237
ground-height-2m-20260828-133428,d002m_r090_run01.csv,2,2,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,55,1,2026-08-30T19:29:14.998+0200,dw02,8FB0,110,253,-53,-227,110,2.71,52368
ground-height-2m-20260828-133428,d002m_r090_run01.csv,2,2,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,90,1,2026-08-30T19:29:15.008+0200,dw04,0F85,47,241,7,-126,205,3.57,62255
ground-height-2m-20260828-133428,d002m_r090_run01.csv,2,2,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,105,1,2026-08-30T19:29:15.018+0200,dw05,4B92,182,243,37,-81,229,3.39,72235
ground-height-2m-20260828-133428,d002m_r090_run01.csv,2,2,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,125,1,2026-08-30T19:29:15.027+0200,dw06,0789,225,243,63,-43,239,3.63,82275
ground-height-2m-20260828-133428,d002m_r090_run01.csv,2,2,90,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,,165,1,2026-08-30T19:29:15.068+0200,dw08,028E,125,243,126,50,237,3.15,22277
