experiment_id,run_file,node_height_m,target_distance_m,tag_rotation_deg,expected_tags,participating_tags,missing_tags,tag_bearing_deg,valid_position,time,tag,a16,seq,range_cm,pdoa_deg,x_cm,y_cm,clk_ppm,t_us
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,145,1,2026-08-30T10:34:20.837+0200,dw07,5783,182,1581,-133,1300,899,2.77,2147483
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,75,1,2026-08-30T10:34:20.857+0200,dw03,021B,110,1563,-48,-1365,760,2.95,12268
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,15,1,2026-08-30T10:34:20.877+0200,dw00,8103,96,1589,-163,1009,1227,3.21,32257
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,55,1,2026-08-30T10:34:20.897+0200,dw02,8FB0,22,1575,-106,1560,222,2.83,52307
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,90,1,2026-08-30T10:34:20.907+0200,dw04,0F85,226,1574,0,-909,1285,3.45,62286
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,105,1,2026-08-30T10:34:20.917+0200,dw05,4B92,5,1570,46,-451,1504,3.78,72235
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,125,1,2026-08-30T10:34:20.927+0200,dw06,0789,75,1574,89,-37,1573,3.39,82305
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,145,1,2026-08-30T10:34:21.037+0200,dw07,5783,183,1577,-134,1290,906,2.77,2147483
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,75,1,2026-08-30T10:34:21.057+0200,dw03,021B,111,1561,-45,-1331,816,2.89,12298
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,15,1,2026-08-30T10:34:21.077+0200,dw00,8103,97,1593,-165,994,1244,3.27,32257
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,55,1,2026-08-30T10:34:21.096+0200,dw02,8FB0,23,1578,-96,1578,0,2.95,52337
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,90,1,2026-08-30T10:34:21.107+0200,dw04,0F85,227,1574,-1,-915,1280,3.45,62255
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,105,1,2026-08-30T10:34:21.117+0200,dw05,4B92,6,1573,47,-442,1509,3.78,72265
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,125,1,2026-08-30T10:34:21.127+0200,dw06,0789,76,1569,96,38,1568,3.33,82244
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,145,1,2026-08-30T10:34:21.237+0200,dw07,5783,184,1581,-123,1400,734,2.89,2147483
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,75,1,2026-08-30T10:34:21.257+0200,dw03,021B,112,1561,-48,-1365,758,2.95,12268
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,15,1,2026-08-30T10:34:21.277+0200,dw00,8103,98,1595,177,833,1360,3.21,32257
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,55,1,2026-08-30T10:34:21.297+0200,dw02,8FB0,24,1577,-99,1577,0,2.77,52307
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,90,1,2026-08-30T10:34:21.306+0200,dw04,0F85,228,1575,-1,-917,1280,3.45,62225
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,105,1,2026-08-30T10:34:21.317+0200,dw05,4B92,7,1573,44,-472,1500,3.78,72235
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,125,1,2026-08-30T10:34:21.327+0200,dw06,0789,77,1568,84,-83,1566,3.33,82275
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,145,1,2026-08-30T10:34:21.437+0200,dw07,5783,185,1580,-131,1318,872,2.77,2147483
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,75,1,2026-08-30T10:34:21.457+0200,dw03,021B,113,1562,-49,-1373,745,2.77,12268
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,15,1,2026-08-30T10:34:21.477+0200,dw00,8103,99,1590,170,764,1395,3.15,32257
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,55,1,2026-08-30T10:34:21.497+0200,dw02,8FB0,25,1579,-96,1579,0,2.83,52337
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,90,1,2026-08-30T10:34:21.507+0200,dw04,0F85,229,1574,3,-871,1311,3.45,62225
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,105,1,2026-08-30T10:34:21.516+0200,dw05,4B92,8,1572,42,-492,1493,3.69,72235
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,125,1,2026-08-30T10:34:21.527+0200,dw06,0789,78,1566,98,52,1566,3.33,82305
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,145,1,2026-08-30T10:34:21.636+0200,dw07,5783,186,1582,-140,1235,989,2.71,2147483
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,75,1,2026-08-30T10:34:21.657+0200,dw03,021B,114,1560,-37,-1249,934,2.83,12268
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,15,1,2026-08-30T10:34:21.676+0200,dw00,8103,100,1588,-179,859,1336,3.21,32257
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,55,1,2026-08-30T10:34:21.697+0200,dw02,8FB0,26,1576,-103,1576,0,2.89,52337
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,90,1,2026-08-30T10:34:21.707+0200,dw04,0F85,230,1574,1,-890,1299,3.33,62225
ground-height-2m-20260828-133428,d016m_r000_run01.csv,2,16,0,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw00;dw01;dw02;dw03;dw04;dw05;dw06;dw07;dw08,dw01;dw08,105,1,2026-08-30T10:34:21.716+0200,dw05,4B92,9,1572,44,-470,1499,3.78,72235
